Product ID,Variant ID,Product Name,Product Type,Product Description,Supplier,Brand,Tags,Attributes,Values,Barcode,Sellable,Purchasable,Taxable,Buy Price,Retail Price,Type
31210152,58785288,Pacha Mama - Mango Pitaya Pineapple - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: The freshest tasting combination of Mango, Pineapple and exotic pitaya.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210152,58785289,Pacha Mama - Mango Pitaya Pineapple - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: The freshest tasting combination of Mango, Pineapple and exotic pitaya.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210152,58785290,Pacha Mama - Mango Pitaya Pineapple - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: The freshest tasting combination of Mango, Pineapple and exotic pitaya.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,6,19,Storable Product
31210153,58785291,Pacha Mama - The Mint Leaf - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: A line wouldn't be complete without a hint of mint.  In this Pacha Mama flavor you'll get just that.  Honeydew, Berry, and Kiwi with just enough mint to make it enjoyable!",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5.8,19,Storable Product
31210153,58785292,Pacha Mama - The Mint Leaf - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: A line wouldn't be complete without a hint of mint.  In this Pacha Mama flavor you'll get just that.  Honeydew, Berry, and Kiwi with just enough mint to make it enjoyable!",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5.8,19,Storable Product
31210153,58785293,Pacha Mama - The Mint Leaf - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: A line wouldn't be complete without a hint of mint.  In this Pacha Mama flavor you'll get just that.  Honeydew, Berry, and Kiwi with just enough mint to make it enjoyable!",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,5.8,19,Storable Product
31210154,58785294,Pacha Mama - Fuji Apple Strawberry Nectarine - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: A candy inspired flavor featuring Sweet Fuji Apple, Strawberries, and Nectarine.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5.8,19,Storable Product
31210154,58785295,Pacha Mama - Fuji Apple Strawberry Nectarine - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: A candy inspired flavor featuring Sweet Fuji Apple, Strawberries, and Nectarine.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5.8,19,Storable Product
31210154,58785296,Pacha Mama - Fuji Apple Strawberry Nectarine - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: A candy inspired flavor featuring Sweet Fuji Apple, Strawberries, and Nectarine.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,5.8,19,Storable Product
31210155,58785297,Pacha Mama - Huckleberry Pear Acai - 60ml,E-Liquid,60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: A delicious combination of hulkberry and pear made into an Acai bowl.,Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210155,58785298,Pacha Mama - Huckleberry Pear Acai - 60ml,E-Liquid,60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: A delicious combination of hulkberry and pear made into an Acai bowl.,Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210155,58785299,Pacha Mama - Huckleberry Pear Acai - 60ml,E-Liquid,60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: A delicious combination of hulkberry and pear made into an Acai bowl.,Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,6,19,Storable Product
31210156,58785300,Pacha Mama - Blood Orange Banana Gooseberry - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile:&nbsp;Blood Orange, Banana, and Gooseberry mix is a great combination of fruit and a pop of sweetness.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210156,58785301,Pacha Mama - Blood Orange Banana Gooseberry - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile:&nbsp;Blood Orange, Banana, and Gooseberry mix is a great combination of fruit and a pop of sweetness.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210156,58785302,Pacha Mama - Blood Orange Banana Gooseberry - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile:&nbsp;Blood Orange, Banana, and Gooseberry mix is a great combination of fruit and a pop of sweetness.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210157,58785303,Pacha Mama - Passion Fruit Raspberry Yuzu - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: An amazing combination of passion fruit, raspberry, and Korean yuzu citrus fruit.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210157,58785304,Pacha Mama - Passion Fruit Raspberry Yuzu - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: An amazing combination of passion fruit, raspberry, and Korean yuzu citrus fruit.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210157,58785305,Pacha Mama - Passion Fruit Raspberry Yuzu - 60ml,E-Liquid,"60ml Pacha Mama by Charlie's Chalk DustVG/PG Ratio: 70/30Flavor Profile: An amazing combination of passion fruit, raspberry, and Korean yuzu citrus fruit.",Charlies Chalk Dust,Pacha Mama,"60ml,E-Liquid,Pacha Mama",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,5.99,19,Storable Product
31210158,58785306,Charlies Chalk Dust - Dream Cream - 60ml,E-Liquid,"<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">60ml Charlie's Chalk Dust</span>VG/PG Ratio:<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">&nbsp;70/30</span>Flavor Profile: <span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">Smooth Vanilla cream with a hint of cinnamon and fudge.</span>",Charlies Chalk Dust,Charlies Chalk Dust,"60ml,Charlies Chalk Dust,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210158,58785307,Charlies Chalk Dust - Dream Cream - 60ml,E-Liquid,"<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">60ml Charlie's Chalk Dust</span>VG/PG Ratio:<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">&nbsp;70/30</span>Flavor Profile: <span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">Smooth Vanilla cream with a hint of cinnamon and fudge.</span>",Charlies Chalk Dust,Charlies Chalk Dust,"60ml,Charlies Chalk Dust,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210158,58785308,Charlies Chalk Dust - Dream Cream - 60ml,E-Liquid,"<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">60ml Charlie's Chalk Dust</span>VG/PG Ratio:<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">&nbsp;70/30</span>Flavor Profile: <span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">Smooth Vanilla cream with a hint of cinnamon and fudge.</span>",Charlies Chalk Dust,Charlies Chalk Dust,"60ml,Charlies Chalk Dust,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210159,58785310,Charlies Chalk Dust - Slamberry - 60ml,E-Liquid,"<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">60ml Charlie's Chalk Dust</span>VG/PG Ratio:<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;""> 70/30</span>Flavor Profile: Your favorite strawberry ice cream blended together into a delicious shake.",Charlies Chalk Dust,Charlies Chalk Dust,"60ml,Charlies Chalk Dust,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210159,58785311,Charlies Chalk Dust - Slamberry - 60ml,E-Liquid,"<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">60ml Charlie's Chalk Dust</span>VG/PG Ratio:<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;""> 70/30</span>Flavor Profile: Your favorite strawberry ice cream blended together into a delicious shake.",Charlies Chalk Dust,Charlies Chalk Dust,"60ml,Charlies Chalk Dust,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
31210159,58785312,Charlies Chalk Dust - Slamberry - 60ml,E-Liquid,"<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;"">60ml Charlie's Chalk Dust</span>VG/PG Ratio:<span style=""color: rgb(76, 76, 76); background-color: rgb(249, 249, 249); font-size: 14px;""> 70/30</span>Flavor Profile: Your favorite strawberry ice cream blended together into a delicious shake.",Charlies Chalk Dust,Charlies Chalk Dust,"60ml,Charlies Chalk Dust,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,5.98,19,Storable Product
28025170,47279269,The Grind - Cappuccino/No Cap - 100ml,E-Liquid,"Cappuccino e-juice by The Grind is the perfect post-dinner vape. Experience a delicious, piping hot espresso flavor topped off with light and airy foam and swirled together with sweet creamy milk. A coffee vape unlike any other!",Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5.28,15,Storable Product
28025170,47279270,The Grind - Cappuccino/No Cap - 100ml,E-Liquid,"Cappuccino e-juice by The Grind is the perfect post-dinner vape. Experience a delicious, piping hot espresso flavor topped off with light and airy foam and swirled together with sweet creamy milk. A coffee vape unlike any other!",Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5,15,Storable Product
28025170,47279271,The Grind - Cappuccino/No Cap - 100ml,E-Liquid,"Cappuccino e-juice by The Grind is the perfect post-dinner vape. Experience a delicious, piping hot espresso flavor topped off with light and airy foam and swirled together with sweet creamy milk. A coffee vape unlike any other!",Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,5.28,15,Storable Product
28025178,47279306,The Grind - Caramel Macchiato - 100ml,E-Liquid,"Caramel Macchiato e-juice collides freshly steamed milk with rich, bold espresso made from premium coffee beans fresh off the grind, and swirls the two together with sweet, buttery caramel. It's a coffee drinker’s dream!",Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5,15,Storable Product
28025178,47279307,The Grind - Caramel Macchiato - 100ml,E-Liquid,"Caramel Macchiato e-juice collides freshly steamed milk with rich, bold espresso made from premium coffee beans fresh off the grind, and swirls the two together with sweet, buttery caramel. It's a coffee drinker’s dream!",Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,15,15,Storable Product
28025178,47279309,The Grind - Caramel Macchiato - 100ml,E-Liquid,"Caramel Macchiato e-juice collides freshly steamed milk with rich, bold espresso made from premium coffee beans fresh off the grind, and swirls the two together with sweet, buttery caramel. It's a coffee drinker’s dream!",Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,5,15,Storable Product
28025185,47279333,The Grind - Mochaccino - 100ml,E-Liquid,The Grind Mochaccino pairs coffee and chocolate in sweet harmony. A blend of decadent chocolate and robust espresso melt together in smooth and creamy steamed milk. This juice is for the hustlers out there always on The Grind. A coffee e-liquid lineup like no other!,Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5,15,Storable Product
28025185,47279335,The Grind - Mochaccino - 100ml,E-Liquid,The Grind Mochaccino pairs coffee and chocolate in sweet harmony. A blend of decadent chocolate and robust espresso melt together in smooth and creamy steamed milk. This juice is for the hustlers out there always on The Grind. A coffee e-liquid lineup like no other!,Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5,15,Storable Product
28025185,47279336,The Grind - Mochaccino - 100ml,E-Liquid,The Grind Mochaccino pairs coffee and chocolate in sweet harmony. A blend of decadent chocolate and robust espresso melt together in smooth and creamy steamed milk. This juice is for the hustlers out there always on The Grind. A coffee e-liquid lineup like no other!,Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,11.67,15,Storable Product
28025194,47279364,The Grind - Vanilla Latte/Off-White  - 100ml,E-Liquid,"Vanilla Latte e-juice captures subtly sweet vanilla in a striking, full-bodied espresso submerged in velvety hot steamed milk. This decadent, rich flavor will surely keep you on The Grind!",Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,5.28,15,Storable Product
28025194,47279365,The Grind - Vanilla Latte/Off-White  - 100ml,E-Liquid,"Vanilla Latte e-juice captures subtly sweet vanilla in a striking, full-bodied espresso submerged in velvety hot steamed milk. This decadent, rich flavor will surely keep you on The Grind!",Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,5.28,15,Storable Product
28025194,47279367,The Grind - Vanilla Latte/Off-White  - 100ml,E-Liquid,"Vanilla Latte e-juice captures subtly sweet vanilla in a striking, full-bodied espresso submerged in velvety hot steamed milk. This decadent, rich flavor will surely keep you on The Grind!",Dynamic Creations,The Grind,"100ml,E-Liquid,The Grind",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,5.28,15,Storable Product
28025200,47279378,House Party - Raspberry Gummy/Raspberry - 60ml,E-Liquid,Delicious and Sweet Raspberry Gummy,Dynamic Creations,House Party,"60ml,E-Liquid,House Party",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025200,47279379,House Party - Raspberry Gummy/Raspberry - 60ml,E-Liquid,Delicious and Sweet Raspberry Gummy,Dynamic Creations,House Party,"60ml,E-Liquid,House Party",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025200,47279380,House Party - Raspberry Gummy/Raspberry - 60ml,E-Liquid,Delicious and Sweet Raspberry Gummy,Dynamic Creations,House Party,"60ml,E-Liquid,House Party",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025216,47279450,House Party - Tropical - 60ml,E-Liquid,Refreshing Tropical Punch,Dynamic Creations,House Party,"60ml,E-Liquid,House Party",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025216,47279451,House Party - Tropical - 60ml,E-Liquid,Refreshing Tropical Punch,Dynamic Creations,House Party,"60ml,E-Liquid,House Party",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025216,47279453,House Party - Tropical - 60ml,E-Liquid,Refreshing Tropical Punch,Dynamic Creations,House Party,"60ml,E-Liquid,House Party",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025235,47279516,House Party - Watermelon - 60ml,E-Liquid,Simple and Delicious Watermelon Flavor,Dynamic Creations,House Party,"60ml,E-Liquid,House Party",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025235,47279517,House Party - Watermelon - 60ml,E-Liquid,Simple and Delicious Watermelon Flavor,Dynamic Creations,House Party,"60ml,E-Liquid,House Party",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025235,47279518,House Party - Watermelon - 60ml,E-Liquid,Simple and Delicious Watermelon Flavor,Dynamic Creations,House Party,"60ml,E-Liquid,House Party",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025256,47279608,Country Clouds - Banana Bread - 60ml,E-Liquid,Banana Bread Pudding,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3.17,12,Storable Product
28025256,47279610,Country Clouds - Banana Bread - 60ml,E-Liquid,Banana Bread Pudding,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3.17,12,Storable Product
28025256,47279611,Country Clouds - Banana Bread - 60ml,E-Liquid,Banana Bread Pudding,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3.17,12,Storable Product
28025270,47279647,By The Pound - Coco - 60ml,E-Liquid,Marble Poundcake Soaked in Milk,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3.11,12,Storable Product
28025270,47279649,By The Pound - Coco - 60ml,E-Liquid,Marble Poundcake Soaked in Milk,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025270,47279651,By The Pound - Coco - 60ml,E-Liquid,Marble Poundcake Soaked in Milk,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3.17,12,Storable Product
28025276,47279668,Country Clouds - Chocolate Puddin Pie - 60ml,E-Liquid,Chocolate Pudding Pie With Graham Cracker Crust,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025276,47279669,Country Clouds - Chocolate Puddin Pie - 60ml,E-Liquid,Chocolate Pudding Pie With Graham Cracker Crust,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025276,47279670,Country Clouds - Chocolate Puddin Pie - 60ml,E-Liquid,Chocolate Pudding Pie With Graham Cracker Crust,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025285,47279728,By The Pound - Lemon Berry - 60ml,E-Liquid,Lemon Poundcake with Blueberries Soaked in Milk,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025285,47279729,By The Pound - Lemon Berry - 60ml,E-Liquid,Lemon Poundcake with Blueberries Soaked in Milk,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025285,47279730,By The Pound - Lemon Berry - 60ml,E-Liquid,Lemon Poundcake with Blueberries Soaked in Milk,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025298,47279779,By The Pound - Milk - 60ml,E-Liquid,Delicious Poundcake Soaked in Milk,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3.17,12,Storable Product
28025298,47279780,By The Pound - Milk - 60ml,E-Liquid,Delicious Poundcake Soaked in Milk,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3.17,12,Storable Product
28025298,47279783,By The Pound - Milk - 60ml,E-Liquid,Delicious Poundcake Soaked in Milk,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025302,47279796,Smooth-E Criminal - A-Peel - 60ml,E-Liquid,Banana Smoothie Blended With Strawberries,Dynamic Creations,Smooth-E Criminal,"60ml,E-Liquid,Smooth-E Criminal",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025302,47279797,Smooth-E Criminal - A-Peel - 60ml,E-Liquid,Banana Smoothie Blended With Strawberries,Dynamic Creations,Smooth-E Criminal,"60ml,E-Liquid,Smooth-E Criminal",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025302,47279800,Smooth-E Criminal - A-Peel - 60ml,E-Liquid,Banana Smoothie Blended With Strawberries,Dynamic Creations,Smooth-E Criminal,"60ml,E-Liquid,Smooth-E Criminal",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025309,47279809,By The Pound - Peaches and Cream - 60ml,E-Liquid,Poundcake Stuffed with Peaches Soaked in Cream,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3.17,12,Storable Product
28025309,47279810,By The Pound - Peaches and Cream - 60ml,E-Liquid,Poundcake Stuffed with Peaches Soaked in Cream,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3.17,12,Storable Product
28025309,47279811,By The Pound - Peaches and Cream - 60ml,E-Liquid,Poundcake Stuffed with Peaches Soaked in Cream,Dynamic Creations,By The Pound,"60ml,By The Pound,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025327,47279852,Country Clouds - Corn Bread Pudding/C.B.P. - 60ml,E-Liquid,Corn Bread Pudding,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3.17,12,Storable Product
28025327,47279853,Country Clouds - Corn Bread Pudding/C.B.P. - 60ml,E-Liquid,Corn Bread Pudding,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3.17,12,Storable Product
28025327,47279855,Country Clouds - Corn Bread Pudding/C.B.P. - 60ml,E-Liquid,Corn Bread Pudding,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025329,47279858,Smooth-E Criminal - Adultry - 60ml,E-Liquid,Juicy Passionfruit Mango Smoothie,Dynamic Creations,Smooth-E Criminal,"60ml,E-Liquid,Smooth-E Criminal",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025329,47279859,Smooth-E Criminal - Adultry - 60ml,E-Liquid,Juicy Passionfruit Mango Smoothie,Dynamic Creations,Smooth-E Criminal,"60ml,E-Liquid,Smooth-E Criminal",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025329,47279860,Smooth-E Criminal - Adultry - 60ml,E-Liquid,Juicy Passionfruit Mango Smoothie,Dynamic Creations,Smooth-E Criminal,"60ml,E-Liquid,Smooth-E Criminal",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025341,47279893,Smooth-E Criminal - Subpina - 60ml,E-Liquid,Organic Golden Pineapple Smoothie,Dynamic Creations,Smooth-E Criminal,"60ml,E-Liquid,Smooth-E Criminal",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025341,47279894,Smooth-E Criminal - Subpina - 60ml,E-Liquid,Organic Golden Pineapple Smoothie,Dynamic Creations,Smooth-E Criminal,"60ml,E-Liquid,Smooth-E Criminal",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025341,47279896,Smooth-E Criminal - Subpina - 60ml,E-Liquid,Organic Golden Pineapple Smoothie,Dynamic Creations,Smooth-E Criminal,"60ml,E-Liquid,Smooth-E Criminal",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025348,47279908,Country Clouds - Lemon Puddin Pie - 60ml,E-Liquid,Lemon Pudding Pie With Graham Cracker Crust,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3.33,12,Storable Product
28025348,47279909,Country Clouds - Lemon Puddin Pie - 60ml,E-Liquid,Lemon Pudding Pie With Graham Cracker Crust,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025348,47279910,Country Clouds - Lemon Puddin Pie - 60ml,E-Liquid,Lemon Pudding Pie With Graham Cracker Crust,Dynamic Creations,Country Clouds,"60ml,Country Clouds,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
28025364,47279942,Crumbs - Apple Cinnamon Muffin - 60ml,E-Liquid,Apple Cinnamon Butter Muffin,Dynamic Creations,Crumbs,"60ml,Crumbs,E-Liquid",Nicotine,0MG,2.1E+11,TRUE,TRUE,7%,3.09,12,Storable Product
28025364,47279943,Crumbs - Apple Cinnamon Muffin - 60ml,E-Liquid,Apple Cinnamon Butter Muffin,Dynamic Creations,Crumbs,"60ml,Crumbs,E-Liquid",Nicotine,3MG,2.1E+11,TRUE,TRUE,7%,3.07,12,Storable Product
28025364,47279944,Crumbs - Apple Cinnamon Muffin - 60ml,E-Liquid,Apple Cinnamon Butter Muffin,Dynamic Creations,Crumbs,"60ml,Crumbs,E-Liquid",Nicotine,6MG,2.1E+11,TRUE,TRUE,7%,3,12,Storable Product
